Price,Close,High,Low,Open,Volume,HLC3,Average_Volume,Price_Volume,Average_Price_Volume,WVWAP,Smooth_WVWAP,Entry_Signal,Exit_Signal
2005-03-07,1.2879160642623901,1.302979350060875,1.2758652143945388,1.289421829713714,450632000,1.2889202095726013,709050720.0,580828691.8801205,919697845.6333377,1.297083296993673,1.320658053582688,0,0
2005-03-08,1.221034288406372,1.2701405917348374,1.208079922202872,1.2623081798455589,1021451200,1.2330849341146939,819703360.0,1259536085.653375,1045817089.6886549,1.27584824062287,1.315369912721525,0,0
2005-03-09,1.1854848861694336,1.2135024382682305,1.1698193559876764,1.1942215227372757,1322465200,1.1896022268084467,992564160.0,1573207546.7966778,1237990250.5066772,1.2472647113378315,1.3071607168001746,0,0
2005-03-10,1.1999459266662598,1.2129002960371285,1.1779537467820071,1.1909081161528756,777109200,1.1969333231617985,865655280.0,930147897.2156067,1062754941.1514114,1.2276883947977668,1.2968625824845443,0,0
2005-03-11,1.2132015228271484,1.2228424854340327,1.199042659976172,1.2113938800478616,632830800,1.2116955560791178,840897680.0,766798268.109993,1022103697.9311546,1.215491161696575,1.284655621511474,0,0
2005-03-14,1.214707851409912,1.2288676153014264,1.190606859501303,1.2207332250853753,605385200,1.2113941087375473,871848320.0,733360064.7969018,1052609972.5145109,1.2073315373418518,1.2706462165449335,0,0
2005-03-15,1.2339887619018555,1.2394118898135695,1.2125989317868782,1.224348707066764,508608800,1.2286665278341011,769279840.0,624910608.3218688,925684877.0482098,1.2033135783828806,1.255527818482328,0,0
2005-03-16,1.2406165599822998,1.2746595864185828,1.2285665158193342,1.2415208839648881,697813200,1.2479475540734055,644349440.0,870834276.1401361,785210222.9169014,1.21860930447445,1.2443416324737653,0,0
2005-03-17,1.2728525400161743,1.2918323796482636,1.2448340877368451,1.2511607344670876,801920000,1.269839669133761,649311600.0,1018309827.4717456,802842608.968129,1.2364519730867722,1.2365646887482966,0,0
2005-03-18,1.2942427396774292,1.3087036793735949,1.2803840458391578,1.3053893662611662,940150400,1.2944434882967273,710775520.0,1216971563.2995634,892877268.0060432,1.2562014910221488,1.2320222658625717,1,0
2005-03-21,1.3165360689163208,1.324670360535259,1.2912296743824578,1.3041840448750723,541128000,1.3108120346113459,697924080.0,709317094.6651684,888068673.9796965,1.2724430914888285,1.2316439159587895,0,0
2005-03-22,1.2903262376785278,1.3243692698187304,1.2858073320921215,1.3168372241951376,551415200,1.30016761319646,706485360.0,716932184.4642485,906472989.2081724,1.2830739892588467,1.23562272461668,0,0
2005-03-23,1.2818907499313354,1.307498318890875,1.2659232386122172,1.2788776097118852,609823200,1.2851041024781427,688887360.0,783686296.1063489,889043393.2014148,1.2905497252866054,1.2426073168932177,0,0
2005-03-24,1.280383825302124,1.2954471088203072,1.280383825302124,1.292735947060756,352704800,1.2854049198081852,599044320.0,453368485.159962,776055124.7390583,1.2954886622396458,1.2514959280646698,0,0
2005-03-28,1.2812883853912354,1.294242755291613,1.2794806422090714,1.287916106668047,275410800,1.2850039276306398,466096400.0,353903959.7118966,603441604.0215249,1.2946712397296458,1.2612003394410918,0,0
2005-03-29,1.2577885389328003,1.290325897504494,1.250257400322718,1.282191507582248,461356000,1.2661239455866709,450142000.0,584133879.0400841,578404960.896508,1.2849388879431556,1.2702698182811223,0,0
2005-03-30,1.2894214391708374,1.2894214391708374,1.2598973234788589,1.2674293663314398,394959600,1.2795800672735111,418850880.0,505382431.53831905,536095010.3113221,1.2799185483657622,1.277081956491268,0,0
2005-03-31,1.2553787231445312,1.2809862873268527,1.2529687343236906,1.278877371130964,636134800,1.2631112482650249,424113200.0,803509021.2928219,540059555.3486167,1.2733853965135173,1.2811856702053506,0,1
2005-04-01,1.2318799495697021,1.2707438592982228,1.2222398939235506,1.2680318928796022,641284000,1.2416212342638253,481829040.0,796231831.593643,608632224.6353528,1.2631704901708558,1.2819600034440959,0,0
2005-04-04,1.2379058599472046,1.2445336833576772,1.2098882976531296,1.2348936243189128,580014400,1.2307759469860038,542749760.0,713867772.4255188,680624987.1780773,1.254030931636114,1.2799142079049053,0,0
2005-04-05,1.2620066404342651,1.272551021939332,1.2379056423253862,1.2418223021438153,556239600,1.2574877682329946,561726480.0,699464493.2068136,703691110.0114233,1.2527291040497563,1.2765425539927842,0,0
2005-04-06,1.2752625942230225,1.2897235305131043,1.269839466577972,1.2773715100949303,414825600,1.2782751971046995,565699680.0,530261275.60407525,708666878.8245745,1.2527263208361272,1.2723399534982867,0,0
2005-04-07,1.312318205833435,1.318042507724933,1.2728528523922549,1.2752628413098068,506987600,1.3010711886502075,539870240.0,659626959.362916,679890466.4385933,1.2593590386434215,1.268325550876484,0,0
2005-04-08,1.3177417516708374,1.339131591649524,1.31171627467623,1.3165363545958315,649950000,1.3228632059988639,541603440.0,859794940.7389616,692603088.267657,1.278801124800199,1.2665622047732121,1,0
2005-04-11,1.2629106044769287,1.333105466732449,1.2626094313322709,1.3300932324926402,821662800,1.2862085008472162,589933120.0,1056829678.189926,761195469.4205385,1.2903080766520425,1.2671587812964218,0,0
2005-04-12,1.2852036952972412,1.301171199613837,1.2656216108948704,1.2800825457624445,981061200,1.2839988352686496,674897440.0,1259681438.1272635,873238858.4046284,1.2938837912981689,1.268710474955578,0,0
2005-04-13,1.236398696899414,1.2951458612563806,1.2168166104563574,1.2939412692586125,1371946800,1.2494537228707172,866321680.0,1714184036.8405674,1110023410.6519268,1.2813062818096932,1.26959057332182,0,0
2005-04-14,1.122520089149475,1.1918116463457609,1.1098668928657351,1.169216315392135,2753192400,1.1413995427869903,1315562640.0,3142492546.5646167,1606596528.092267,1.2212238925333627,1.2649298402509872,0,1
2005-04-15,1.0649781227111816,1.1222186134833227,1.0628692069529606,1.1032388744525243,1728087200,1.0833553143824883,1531190080.0,1872132451.836354,1809064030.3117454,1.1814758036518531,1.256868159363847,0,0
2005-04-18,1.0731127262115479,1.0935991413249282,1.0243075824835604,1.0544340542654276,1327177600,1.0636731500066787,1632293040.0,1411683178.4103038,1880034730.3558211,1.1517752537594728,1.245651064887149,0,0
2005-04-19,1.1173990964889526,1.1279433779415795,1.0806439941165003,1.1026369817848594,1081642800,1.1086621561823442,1652409360.0,1199176438.867108,1867933730.50379,1.130430373805066,1.232062626328142,0,0
2005-04-20,1.0697985887527466,1.1369812422491514,1.0676897725884447,1.1345712528259642,945131600,1.0914898678634477,1567046320.0,1031601565.1975689,1731417236.1751904,1.104892187344654,1.2148996428505014,0,0
2005-04-21,1.1201103925704956,1.1210146163240313,1.0815484472485855,1.0966116364346268,759592400,1.1075578187143709,1168326320.0,841292501.6560138,1271177227.1934698,1.0880326886699512,1.1937031499471407,0,0
2005-04-22,1.0694971084594727,1.1146876653280275,1.0514215896226373,1.1098667828374895,839129200,1.0785354544700458,990534720.0,905030593.081086,1077756855.442416,1.0880556064126818,1.171230653253878,0,0
2005-04-25,1.1140846014022827,1.1152899980965738,1.087874790340849,1.0993224891040747,746460400,1.1057497966132352,874391280.0,825398435.4798342,960499906.8563223,1.0984783686959028,1.1495189396314043,0,0
2005-04-26,1.090284824371338,1.1300521571513913,1.0881759080020519,1.1080591721574098,810507600,1.1028376298415938,820164240.0,893858280.5525986,899436275.1934202,1.0966538545906612,1.129002003273734,0,0
2005-04-27,1.0830549001693726,1.0954061206668726,1.0697985509882224,1.0812471567690862,613888800,1.082753190608156,753915680.0,664690056.8786122,826053973.529629,1.0956848298070003,1.1150532185263604,0,0
2005-04-28,1.0707024335861206,1.0948034231721706,1.0616638208713887,1.09329685364153,575106000,1.0757232258765599,717018400.0,618654881.5409648,781526449.5066192,1.0899670768652787,1.104885582216741,0,0
2005-04-29,1.0863679647445679,1.0914899190427494,1.061061478110111,1.0890791262216126,671630400,1.0796397872991428,683518640.0,725118902.1996381,745544111.3303297,1.0907443743309322,1.0981043733913476,0,0
2005-05-02,1.0975151062011719,1.1041436331631698,1.0851638849284448,1.090887283149982,465920000,1.0956075414309288,627410560.0,510465465.7034983,682557517.3750625,1.087896125584916,1.0933783458113309,0,0
2005-05-03,1.090887188911438,1.1068547003017726,1.0854648638667896,1.0966114916666512,496739600,1.0944022510266667,564656960.0,543632936.414086,612512448.54736,1.0847514366020743,1.091140484617711,0,0
2005-05-04,1.1192066669464111,1.1207123318214025,1.0875736263586413,1.0878747995571052,448176400,1.109164208375485,531514480.0,497101221.9185747,578994681.5553524,1.089330024565563,1.0912846330505568,0,0
2005-05-05,1.1050467491149902,1.122821196050594,1.0987202016260276,1.1222188496816001,387366000,1.108862715597204,493966480.0,429535714.6900265,541170848.1851647,1.0955618854647073,1.0921186640563374,1,0
2005-05-06,1.1219178438186646,1.1246290059924284,1.1083611279218581,1.111373463298041,326247600,1.118302659244317,424889920.0,364843558.65207624,469115779.47565234,1.1040878057913266,1.0927419348447178,0,0
2005-05-09,1.1137834787368774,1.1282444184952418,1.1071557575115178,1.1231232672284364,355695200,1.1163945515812124,402844960.0,397096183.30358964,446441922.9956706,1.108222684468165,1.0940273603866626,0,0
2005-05-10,1.0972133874893188,1.1222185998103744,1.0945022260805528,1.1071554187997998,440263600,1.1046447377934154,391549760.0,486334868.98198515,434982309.50925046,1.110924725146685,1.095720682091072,0,0
2005-05-11,1.072811484336853,1.0746192273884088,0.9974945555128353,1.06045946175273,2041981200,1.048308422412699,710310720.0,2140626090.36839,763687283.1992135,1.0751453718722048,1.0940738259807306,0,1
2005-05-12,1.028224229812622,1.07220838937651,1.024307570315199,1.0670872381730063,970242000,1.0415800631681102,826885920.0,1010584723.6483536,879897084.990879,1.0641094057943072,1.0911143850322167,0,0
2005-05-13,1.0475050210952759,1.0613628081230602,1.0264163629148233,1.0303329213813721,702713200,1.0450947307110532,902179040.0,734401862.5211024,953808745.7646843,1.057227782375308,1.08770679134226,0,0
2005-05-16,1.0710034370422363,1.075522340873452,1.040273925627097,1.0411781488513236,474294800,1.062266567847595,925898960.0,503827509.34396154,975155010.9727585,1.0531980843490294,1.0842008633141438,0,0
2005-05-17,1.065279483795166,1.0682926236432593,1.040575437599686,1.0586517627216119,588344400,1.0580491816793705,955515120.0,622497310.9656402,1002387499.3694897,1.049054565844536,1.0797258123451412,0,0
2005-05-18,1.0797405242919922,1.131558811624176,1.0541329560914687,1.0679907459410984,636722800,1.0884774306692122,674463440.0,693058397.3925067,712873960.7743129,1.0569497447842582,1.0754355744917576,0,0
2005-05-19,1.1312566995620728,1.1351732583609675,1.077932652967631,1.077932652967631,793161600,1.1147875369635571,639047360.0,884206666.4780741,687598349.3402569,1.0759740081552907,1.072311819198865,1,0
2005-05-20,1.1312566995620728,1.1342698393343353,1.1204112466613232,1.12221888918389,452650800,1.1286459285192436,589034880.0,510882482.46097845,642894473.3282322,1.0914370186842453,1.0704467452228739,0,0
2005-05-23,1.1978367567062378,1.2020544878701855,1.140295090000609,1.140295090000609,1042574400,1.1800621115256773,702690800.0,1230302547.886616,788189481.036763,1.121673260894782,1.0716410269726624,0,0
2005-05-24,1.1960290670394897,1.2047656015976012,1.1758446353393537,1.1884978283286793,593460000,1.1922131013254815,703713920.0,707530787.1126202,805196176.266159,1.1442095337067641,1.0793148227320577,0,0
2005-05-25,1.198439359664917,1.2035613152438922,1.1845815712202834,1.1900038955302765,396006800,1.1955274153763642,655570720.0,473436986.0754648,761271894.0027506,1.161235349258354,1.090106594228063,0,0
2005-05-26,1.2273613214492798,1.2333866964788196,1.203260324124478,1.203260324124478,525520800,1.2213361140175258,602042560.0,641837531.7073814,712798067.0486122,1.1839662416036039,1.1041886452534293,0,0
2005-05-27,1.221938133239746,1.228867933194875,1.2053691809548845,1.2243490274676017,316008000,1.2187250824631686,574714000.0,385126875.85902095,687646945.7282207,1.1965028618203501,1.1201113983057982,0,0
2005-05-31,1.1978367567062378,1.227360975412515,1.192413629088478,1.224950886415392,404205200,1.2058704537357434,447040160.0,487419107.9263469,539070257.7361667,1.2058653919061024,1.1375348234237501,0,0
2005-06-01,1.214105486869812,1.2279632729309569,1.200849142077909,1.2017534659926883,453812800,1.2143059672928926,419110720.0,551067591.073896,507777618.528422,1.2115596053673405,1.1547136968218703,0,0
2005-06-02,1.2062726020812988,1.2147081676465183,1.1930171586672287,1.206573775312763,373973600,1.2046659761316818,414704080.0,450513271.89147913,503192875.6916248,1.213378165200653,1.1699808253824662,0,0
2005-06-03,1.1520441770553589,1.1622873840420491,1.1378853163292861,1.1496341881620118,956869200,1.1507389591422312,500973760.0,1101106667.2432594,595046702.7988005,1.187780179941561,1.1806856210777237,0,0
2005-06-06,1.1424040794372559,1.1637939116532248,1.1315586270177331,1.1547562022347198,811966400,1.1459188727027378,600165440.0,930447621.7605003,704110851.9790963,1.173194597774734,1.1864102140643848,0,1
2005-06-07,1.1008291244506836,1.1366798989075813,1.0981179621742854,1.1327633398652177,745264800,1.1118756618441834,668377360.0,828641792.7491729,772355388.9436615,1.1555678500894486,1.1876722492180165,0,0
2005-06-08,1.1122770309448242,1.1222190663888472,1.1017327495741691,1.1035403923821734,404006400,1.1120762823026136,658416080.0,449285935.3384626,751999057.7965748,1.1421334937575869,1.1855498208290425,0,0
2005-06-09,1.1342698335647583,1.143006470703403,1.1092646149230896,1.1146877435805305,390255600,1.1288469730637505,661672480.0,440538852.78117776,750004173.9745146,1.133497608929594,1.1799421949763744,0,0
2005-06-10,1.0788370370864868,1.1267378571041182,1.0700995949476426,1.1267378571041182,678932800,1.091891496379416,606085200.0,741320950.9330667,678047030.712476,1.118732202522807,1.171301010609981,0,0
2005-06-13,1.0815482139587402,1.1029380486036942,1.0791382248792378,1.0812470407428048,435772400,1.087874829147224,530846400.0,474065825.1970758,586770671.3997911,1.10534925243873,1.1601325506691618,0,0
2005-06-14,1.0845606327056885,1.0890795385542351,1.077029391114584,1.0821505428825517,347846800,1.0835565207915026,451362800.0,376911668.37645763,496424646.52524817,1.0998350916939725,1.1477187158165651,0,0
2005-06-15,1.1186038255691528,1.123725782533431,1.0935994040720958,1.1107715101861413,563343200,1.1119763373915599,483230160.0,626424308.230441,531852321.1036438,1.100619053048435,1.1351899255774298,0,0
2005-06-16,1.1442116498947144,1.1472239846097625,1.109264404072328,1.1204110279927093,547674400,1.1335666795256016,514713920.0,620825451.0691762,567909640.7612435,1.1033500721356895,1.1258088024878887,0,0
2005-06-17,1.1541532278060913,1.161082927128924,1.1396922871742814,1.1589741111825123,596125600,1.151642814036432,498152480.0,686523763.5031565,556950203.2752614,1.1180315779523198,1.1196795780631759,0,0
2005-06-20,1.1330643892288208,1.147525327610318,1.1282443110718574,1.1402952606542016,323716400,1.1362780093036653,475741280.0,367831826.570949,535703403.5500361,1.1260393538900726,1.116398634041023,1,0
2005-06-21,1.1405962705612183,1.150538302543472,1.1261353342497729,1.136378539369815,370526800,1.1390899691181542,480277280.0,422063361.1694485,544733742.1086342,1.134206769282599,1.1155178868771354,0,0
2005-06-22,1.1613839864730835,1.1628897519055919,1.14903196355758,1.152647349199024,424925200,1.1577685673120852,452593680.0,491965040.0188013,517841888.4663063,1.144165089681116,1.1167031625161934,0,0
2005-06-23,1.1716275215148926,1.1984396866779399,1.164396647649868,1.1698197779089634,674254000,1.1781546186142335,477909600.0,794375464.2191215,552551891.0962954,1.1561849586120374,1.1208645798594412,0,0
2005-06-24,1.1375831365585327,1.1785559608477187,1.135173147880321,1.1776516368811345,410709600,1.150437415095524,440826400.0,472495690.57891667,509746276.5114473,1.156342443445872,1.126530489971346,0,0
2005-06-27,1.1176997423171997,1.1478261028820853,1.1050464496509573,1.1098665265592542,600171600,1.123524098283414,496117440.0,674307255.7053138,571041362.3383204,1.1510205372710147,1.1322177617021285,0,0
2005-06-28,1.1240266561508179,1.1324621203180587,1.1198089240671976,1.129449885509751,350299600,1.125432566845358,492072000.0,394238577.99290216,565476405.703011,1.1491741161923683,1.137612768718121,0,0
2005-06-29,1.0957080125808716,1.1234244967376141,1.0881759668799798,1.1216167534788903,448358400,1.1024361587328217,496758640.0,494286512.23159397,565940700.1455696,1.1392669489262826,1.1416035328059648,0,1
2005-06-30,1.1089634895324707,1.119507769639009,1.0939002035063685,1.1029380142281633,418390000,1.1074571542259495,445585840.0,463348998.756595,499735407.05306435,1.1215244341091817,1.141991627934505,0,0
2005-07-01,1.099623680114746,1.1137834462505285,1.0932971322834926,1.1095657141768047,250000800,1.1022347528829224,413444080.0,275559570.0085329,460348182.93898755,1.113447271851099,1.1405925077079524,0,0
2005-07-05,1.1442116498947144,1.149332799915854,1.0996234447162547,1.1011300143083516,454269200,1.1310559648422744,384263600.0,513803888.3041281,428247509.4587504,1.1144628569001862,1.138398739665462,0,0
2005-07-06,1.1264362335205078,1.1496338017834746,1.1207119336103724,1.1360771914403025,394626400,1.132260656304785,393128960.0,446819946.6591946,438763783.19200885,1.1160810518563904,1.1352782910182704,0,0
2005-07-07,1.1336678266525269,1.1375834812287486,1.1086625021824177,1.1089636754394552,383723200,1.1266379366878978,380201920.0,432317114.30727756,426369903.60714567,1.1214301695455553,1.1314166477886611,0,0
2005-07-08,1.1523449420928955,1.1532492658198998,1.1288463017225936,1.1408971469489346,290735200,1.1448135032117963,354670960.0,332837582.81898224,400267620.4196231,1.1285604562031892,1.128329760317252,1,0
2005-07-11,1.1478264331817627,1.1643962882158196,1.138186377149769,1.1559608243833488,388788400,1.1501363661824504,382428480.0,447159677.589889,434587641.9358943,1.1363893241839476,1.1267040699742445,0,0
2005-07-12,1.1520441770553589,1.156865059870011,1.1421030482892984,1.1517431044213489,387038400,1.1503374284048895,368982320.0,445224757.74994296,420871815.82505727,1.1406286778864019,1.125754576829137,0,0
2005-07-13,1.1553581953048706,1.1598770993049419,1.1418007793942027,1.1535504526992968,684835200,1.1523453580013383,427024080.0,789166663.7159181,489341159.2364019,1.145933407868713,1.126495294489407,0,0
2005-07-14,1.2276623249053955,1.2656220145018853,1.2119968937285115,1.2288678221897666,2096060400,1.2350937443785974,769491520.0,2588831087.8797007,920643953.9508865,1.1964315785453834,1.134818310537874,0,0
2005-07-15,1.2517640590667725,1.2523663048353635,1.2189256255735261,1.2342899820575814,687682800,1.241018663158554,848881040.0,853427189.1331313,1024761875.2137163,1.207191381272594,1.145234322695818,0,0
